Dataset,Mouse ID,Laser,Speed,Intensity,Fit Lifetime,Empirical Lifetime
20220325_1612_RvR_001,1612,1,0.0,497149.0,2.5252229903945698,4.19831767701692
20220325_1612_RvR_001,1612,1,0.0,483968.0,2.514282271399,4.18350447380427
20220325_1612_RvR_001,1612,1,0.0,476355.0,2.5112667887646802,4.17887699996208
20220325_1612_RvR_001,1612,1,0.0,471604.5,2.511050526456435,4.17565543828011
20220325_1612_RvR_001,1612,1,0.0,475258.0,2.5131806135571804,4.18337974251356
20220325_1612_RvR_001,1612,1,0.0,517024.0,2.543462907087905,4.223867957065915
20220325_1612_RvR_001,1612,1,0.0,488941.0,2.52546858060672,4.1959763597068
20220325_1612_RvR_001,1612,1,0.0,473315.5,2.5124176665852946,4.181338915582395
20220325_1612_RvR_001,1612,1,0.0,476766.5,2.516951543890605,4.185634402883345
20220325_1612_RvR_001,1612,1,0.0,467322.0,2.50827299399696,4.1753048651897595
20220325_1612_RvR_001,1612,1,0.0,470248.0,2.512669026302725,4.18190197999747
20220325_1612_RvR_001,1612,1,0.0,534803.0,2.561029838104775,4.25114000288929
20220325_1612_RvR_001,1612,1,0.0,538191.0,2.56175552303625,4.25215994834347
20220325_1612_RvR_001,1612,1,20.48745,570971.5,2.56122630224631,4.25588092692967
20220325_1612_RvR_001,1612,1,15.848833333333332,580497.0,2.56923258938568,4.26504774257009
20220325_1612_RvR_001,1612,1,18.94125,586032.5,2.5689375360644497,4.263999432017281
20220325_1612_RvR_001,1612,1,15.075716666666665,594130.0,2.58172522215513,4.276912031845081
20220330_1610_RvR_003,1610,3,0.0,271330.5,2.51948617901263,4.19691767433982
20220330_1610_RvR_003,1610,3,0.0,272860.5,2.519213822109725,4.1941619051618355
20220330_1610_RvR_003,1610,3,0.0,272973.0,2.5196046344572354,4.19302333191302
20220330_1610_RvR_003,1610,3,0.0,275505.0,2.52147348831471,4.19745505305257
20220330_1610_RvR_003,1610,3,0.0,278661.0,2.52939943648725,4.2020901135681346
20220330_1610_RvR_003,1610,3,0.0,277648.5,2.5284781091756052,4.20174493283487
20220330_1610_RvR_003,1610,3,0.0,276096.0,2.5265374262746496,4.19722060730599
20220330_1610_RvR_003,1610,3,0.0,273375.0,2.526052963331825,4.19510470700269
20220330_1610_RvR_003,1610,3,0.0,273692.0,2.52781025429704,4.1963323956870955
20220330_1610_RvR_003,1610,3,0.0,273470.5,2.5280831934313452,4.19822056427037
20220330_1610_RvR_003,1610,3,0.0,274850.5,2.5298207149355503,4.20035720723514
20220330_1610_RvR_003,1610,3,0.0,271467.5,2.526803885471725,4.198535481664409
20220330_1610_RvR_003,1610,3,0.0,271770.0,2.530011606035785,4.197842748446005
20220330_1610_RvR_003,1610,3,0.0,270967.0,2.527721908649135,4.1963029087026555
20220330_1610_RvR_003,1610,3,0.0,268155.5,2.5238551497786847,4.190696093719826
20220330_1610_RvR_003,1610,3,0.0,270212.0,2.52928476415732,4.19816698172799
20220330_1610_RvR_003,1610,3,0.0,273288.0,2.5386296684168252,4.20752944766569
20220330_1610_RvR_003,1610,3,0.0,272579.0,2.5316528749855856,4.202617287213975
20220330_1610_RvR_003,1610,3,0.0,270187.0,2.5271852474873397,4.19739064286396
20220330_1610_RvR_003,1610,3,0.0,261623.5,2.522969633246605,4.192736469379835
20220330_1610_RvR_003,1610,3,0.0,269116.0,2.52830491906981,4.20019262422402
20220330_1610_RvR_003,1610,3,0.0,264442.0,2.5269712106995,4.19411407981022
20220330_1610_RvR_003,1610,3,0.0,275081.0,2.53618607117388,4.20910076390148
20220330_1610_RvR_003,1610,3,0.0,273959.0,2.53296690819127,4.20845611961042
20220330_1610_RvR_003,1610,3,0.0,274964.5,2.53681590953411,4.2092634064711305
20220330_1610_RvR_003,1610,3,0.0,269998.0,2.53122217680164,4.203597975834501
20220330_1610_RvR_003,1610,3,0.0,271188.0,2.53251319331092,4.2054863576437205
20220330_1610_RvR_003,1610,3,0.0,268913.5,2.528197227326565,4.1989657720417854
20220330_1610_RvR_003,1610,3,0.0,272359.0,2.5326688402166804,4.204695988206121
20220330_1610_RvR_003,1610,3,0.0,271859.5,2.5332040364169597,4.207407564107299
20220330_1610_RvR_003,1610,3,0.0,269024.0,2.530480372937435,4.204992210134826
20220330_1610_RvR_003,1610,3,0.0,267973.0,2.5288308069616097,4.20401569206303
20220330_1610_RvR_003,1610,3,0.0,269770.0,2.52987711836534,4.20498080093454
20220330_1610_RvR_003,1610,3,0.0,265349.0,2.52679967997764,4.20083025480851
20220330_1610_RvR_003,1610,3,0.0,268460.0,2.5313645306389,4.207855477630465
20220330_1610_RvR_003,1610,3,0.0,266347.0,2.52904209919929,4.20232636047347
20220330_1610_RvR_003,1610,3,0.0,261927.0,2.52591832964142,4.1967732345257005
